number,construction,sentence,item,grammaticality,num_words,prob
392,p_pn,It is the case that the cats will impact,any,0,9,0.002934425836429
393,p_prel,The cats which I have studied will impact,any,0,8,0.0034771168138831854
394,p_prel,Many of the cats which I have studied will impact,any,0,10,0.002204605145379901
395,p_prel,It is the case that cats which I have studied will impact,any,0,12,0.0019040905172005296
396,p_ppp,The cats in these places will impact,any,0,7,0.001548448926769197
397,p_ppp,Many of the cats in these places will impact,any,0,9,0.0014879778027534485
398,p_ppp,It is the case that the cats in these places will impact,any,0,12,0.001754622207954526
399,p_nrel,The cats which I have not studied will impact,any,1,9,0.007067536469548941
400,p_nrel,Many of the cats which I have not studied will impact,any,1,11,0.00383132160641253
401,p_nrel,It is the case that the cats which I have not studied will impact,any,1,14,0.004689929541200399
402,p_npp,The cats in none of these places will impact,any,1,9,0.027904391288757324
403,p_npp,Many of the cats in none of these places will impact,any,1,11,0.023498155176639557
404,p_npp,It is the case that cats in none of these places will impact,any,1,13,0.019768422469496727
405,n_pn,No cats will impact,any,1,4,0.011039515025913715
406,n_pn,None of the cats will impact,any,1,6,0.021033020690083504
407,n_pn,It is not the case that the cats will impact,any,1,10,0.02173587866127491
408,n_prel,No cats which I have studied will impact,any,1,8,0.007509924937039614
409,n_prel,None of the cats which I have studied will impact,any,1,10,0.023352529853582382
410,n_prel,It is not the case that the cats which I have studied will impact,any,1,14,0.025980016216635704
411,n_ppp,No cats in these places will impact,any,1,7,0.006232497747987509
412,n_ppp,None of the cats in these places will impact,any,1,9,0.021692831069231033
413,n_ppp,It is not the case that cats in these places will impact,any,1,12,0.011662234552204609
414,n_nrel,No cats which I have not studied will impact,any,1,9,0.014496673829853535
415,n_nrel,None of the cats which I have not have studied will impact,any,1,12,0.022282863035798073
416,n_nrel,It is not the case that the cats which I have not studied will impact,any,1,15,0.026875043287873268
417,n_npp,No cats in none of these places will impact,any,1,9,0.018194887787103653
418,n_npp,None of the cats in none of these places will impact,any,1,11,0.02191885933279991
419,n_npp,It is not the case that cats in none of these places will impact,any,1,14,0.01573341339826584
420,p_pn,The cats confuse,any,0,3,0.0013554419856518507
421,p_pn,Many of the cats confuse,any,0,5,0.0008490310283377767
422,p_pn,It is the case that the cats confuse,any,0,8,0.0013584087137132883
423,p_prel,The cats which I have studied confuse,any,0,7,0.0015615086304023862
424,p_prel,Many of the cats which I have studied confuse,any,0,9,0.0011977256508544087
425,p_prel,It is the case that cats which I have studied confuse,any,0,11,0.0015342675615102053
426,p_ppp,The cats in these places confuse,any,0,6,0.0016170809976756573
427,p_ppp,Many of the cats in these places confuse,any,0,8,0.0010754269314929843
428,p_ppp,It is the case that the cats in these places confuse,any,0,11,0.0015064922627061605
429,p_nrel,The cats which I have not studied confuse,any,1,8,0.0012628197437152267
430,p_nrel,Many of the cats which I have not studied confuse,any,1,10,0.0009487245697528124
431,p_nrel,It is the case that the cats which I have not studied confuse,any,1,13,0.0015476399566978216
432,p_npp,The cats in none of these places confuse,any,1,8,0.020838916301727295
433,p_npp,Many of the cats in none of these places confuse,any,1,10,0.007404920179396868
434,p_npp,It is the case that cats in none of these places confuse,any,1,12,0.009261514991521835
435,n_pn,No cats confuse,any,1,3,0.004341705236583948
436,n_pn,None of the cats confuse,any,1,5,0.008762831799685955
437,n_pn,It is not the case that the cats confuse,any,1,9,0.007030151318758726
438,n_prel,No cats which I have studied confuse,any,1,7,0.0029240550938993692
439,n_prel,None of the cats which I have studied confuse,any,1,9,0.011185749433934689
440,n_prel,It is not the case that the cats which I have studied confuse,any,1,13,0.013200516812503338
441,n_ppp,No cats in these places confuse,any,1,6,0.004606966860592365
442,n_ppp,None of the cats in these places confuse,any,1,8,0.012645244598388672
443,n_ppp,It is not the case that cats in these places confuse,any,1,11,0.004232896491885185
444,n_nrel,No cats which I have not studied confuse,any,1,8,0.00272735976614058
445,n_nrel,None of the cats which I have not have studied confuse,any,1,11,0.006231987848877907
446,n_nrel,It is not the case that the cats which I have not studied confuse,any,1,14,0.013582104817032814
447,n_npp,No cats in none of these places confuse,any,1,8,0.010849750600755215
448,n_npp,None of the cats in none of these places confuse,any,1,10,0.015521661378443241
449,n_npp,It is not the case that cats in none of these places confuse,any,1,13,0.007938630878925323
450,p_pn,The cats inspired,any,0,3,0.00020675209816545248
451,p_pn,Many of the cats inspired,any,0,5,0.0001350646052742377
452,p_pn,It is the case that the cats inspired,any,0,8,0.0006988623645156622
453,p_prel,The cats which I have studied inspired,any,0,7,0.00031012026011012495
454,p_prel,Many of the cats which I have studied inspired,any,0,9,0.00035073168692179024
455,p_prel,It is the case that cats which I have studied inspired,any,0,11,0.000573783996514976
456,p_ppp,The cats in these places inspired,any,0,6,0.00016263728321064264
457,p_ppp,Many of the cats in these places inspired,any,0,8,0.00016253655485343188
458,p_ppp,It is the case that the cats in these places inspired,any,0,11,0.0005107743199914694
459,p_nrel,The cats which I have not studied inspired,any,1,8,0.0010183812119066715
460,p_nrel,Many of the cats which I have not studied inspired,any,1,10,0.0011759689077734947
461,p_nrel,It is the case that the cats which I have not studied inspired,any,1,13,0.0025188871659338474
462,p_npp,The cats in none of these places inspired,any,1,8,0.06615296006202698
463,p_npp,Many of the cats in none of these places inspired,any,1,10,0.043143175542354584
464,p_npp,It is the case that cats in none of these places inspired,any,1,12,0.04535134136676788
465,n_pn,No cats inspired,any,1,3,0.004268623422831297
466,n_pn,None of the cats inspired,any,1,5,0.01505409274250269
467,n_pn,It is not the case that the cats inspired,any,1,9,0.015940330922603607
468,n_prel,No cats which I have studied inspired,any,1,7,0.002564056543633342
469,n_prel,None of the cats which I have studied inspired,any,1,9,0.04706224799156189
470,n_prel,It is not the case that the cats which I have studied inspired,any,1,13,0.031010447070002556
471,n_ppp,No cats in these places inspired,any,1,6,0.005310464650392532
472,n_ppp,None of the cats in these places inspired,any,1,8,0.04295090585947037
473,n_ppp,It is not the case that cats in these places inspired,any,1,11,0.014756581746041775
474,n_nrel,No cats which I have not studied inspired,any,1,8,0.009708438068628311
475,n_nrel,None of the cats which I have not have studied inspired,any,1,11,0.05096964165568352
476,n_nrel,It is not the case that the cats which I have not studied inspired,any,1,14,0.0521085225045681
477,n_npp,No cats in none of these places inspired,any,1,8,0.025608433410525322
478,n_npp,None of the cats in none of these places inspired,any,1,10,0.062076423317193985
479,n_npp,It is not the case that cats in none of these places inspired,any,1,13,0.03836642950773239
480,p_pn,The cats will change,any,0,4,0.0007922213990241289
481,p_pn,Many of the cats will change,any,0,6,0.00027852124185301363
482,p_pn,It is the case that the cats will change,any,0,9,0.0007725927280262113
483,p_prel,The cats which I have studied will change,any,0,8,0.002125280676409602
484,p_prel,Many of the cats which I have studied will change,any,0,10,0.00044841060298494995
485,p_prel,It is the case that cats which I have studied will change,any,0,12,0.0006020418368279934
486,p_ppp,The cats in these places will change,any,0,7,0.0006787122692912817
487,p_ppp,Many of the cats in these places will change,any,0,9,0.00027079976280219853
488,p_ppp,It is the case that the cats in these places will change,any,0,12,0.0005568164051510394
489,p_nrel,The cats which I have not studied will change,any,1,9,0.0029781372286379337
490,p_nrel,Many of the cats which I have not studied will change,any,1,11,0.0008426671265624464
491,p_nrel,It is the case that the cats which I have not studied will change,any,1,14,0.0015250390861183405
492,p_npp,The cats in none of these places will change,any,1,9,0.010468840599060059
493,p_npp,Many of the cats in none of these places will change,any,1,11,0.003838550066575408
494,p_npp,It is the case that cats in none of these places will change,any,1,13,0.004749124404042959
495,n_pn,No cats will change,any,1,4,0.005746073555201292
496,n_pn,None of the cats will change,any,1,6,0.005247080232948065
497,n_pn,It is not the case that the cats will change,any,1,10,0.007419389672577381
498,n_prel,No cats which I have studied will change,any,1,8,0.005074313376098871
499,n_prel,None of the cats which I have studied will change,any,1,10,0.012307708151638508
500,n_prel,It is not the case that the cats which I have studied will change,any,1,14,0.013712301850318909
501,n_ppp,No cats in these places will change,any,1,7,0.002757834503427148
502,n_ppp,None of the cats in these places will change,any,1,9,0.005364161916077137
503,n_ppp,It is not the case that cats in these places will change,any,1,12,0.0038799187168478966
504,n_nrel,No cats which I have not studied will change,any,1,9,0.010542744770646095
505,n_nrel,None of the cats which I have not have studied will change,any,1,12,0.0130893150344491
506,n_nrel,It is not the case that the cats which I have not studied will change,any,1,15,0.014628822915256023
507,n_npp,No cats in none of these places will change,any,1,9,0.006581200286746025
508,n_npp,None of the cats in none of these places will change,any,1,11,0.0050416383892297745
509,n_npp,It is not the case that cats in none of these places will change,any,1,14,0.0040728505700826645
510,p_pn,The cats impress,any,0,3,0.0008288382668979466
511,p_pn,Many of the cats impress,any,0,5,0.0005336779868230224
512,p_pn,It is the case that the cats impress,any,0,8,0.0010776466224342585
513,p_prel,The cats which I have studied impress,any,0,7,0.0003735163190867752
514,p_prel,Many of the cats which I have studied impress,any,0,9,0.0002783751115202904
515,p_prel,It is the case that cats which I have studied impress,any,0,11,0.0010064131347462535
516,p_ppp,The cats in these places impress,any,0,6,0.0011231881799176335
517,p_ppp,Many of the cats in these places impress,any,0,8,0.0008252337574958801
518,p_ppp,It is the case that the cats in these places impress,any,0,11,0.0013478543842211366
519,p_nrel,The cats which I have not studied impress,any,1,8,0.0007340958691202104
520,p_nrel,Many of the cats which I have not studied impress,any,1,10,0.0004993658512830734
521,p_nrel,It is the case that the cats which I have not studied impress,any,1,13,0.0016166350105777383
522,p_npp,The cats in none of these places impress,any,1,8,0.019596729427576065
523,p_npp,Many of the cats in none of these places impress,any,1,10,0.01573222130537033
524,p_npp,It is the case that cats in none of these places impress,any,1,12,0.03572933375835419
525,n_pn,No cats impress,any,1,3,0.0049168383702635765
526,n_pn,None of the cats impress,any,1,5,0.011687063612043858
527,n_pn,It is not the case that the cats impress,any,1,9,0.024399492889642715
528,n_prel,No cats which I have studied impress,any,1,7,0.0018074035178869963
529,n_prel,None of the cats which I have studied impress,any,1,9,0.008350907824933529
530,n_prel,It is not the case that the cats which I have studied impress,any,1,13,0.013548932038247585
531,n_ppp,No cats in these places impress,any,1,6,0.006952840834856033
532,n_ppp,None of the cats in these places impress,any,1,8,0.0179771576076746
533,n_ppp,It is not the case that cats in these places impress,any,1,11,0.027411431074142456
534,n_nrel,No cats which I have not studied impress,any,1,8,0.005011538974940777
535,n_nrel,None of the cats which I have not have studied impress,any,1,11,0.008663645014166832
536,n_nrel,It is not the case that the cats which I have not studied impress,any,1,14,0.02532949112355709
537,n_npp,No cats in none of these places impress,any,1,8,0.010610433295369148
538,n_npp,None of the cats in none of these places impress,any,1,10,0.018200699239969254
539,n_npp,It is not the case that cats in none of these places impress,any,1,13,0.03972812741994858
540,p_pn,The queens have done,any,0,4,0.00022462036577053368
541,p_pn,Many of the queens have done,any,0,6,0.00023707150830887258
542,p_pn,It is the case that the queens have done,any,0,9,0.0003820055571850389
543,p_prel,The queens which I have studied have done,any,0,8,0.0002865577407646924
544,p_prel,Many of the queens which I have studied have done,any,0,10,0.00031409726943820715
545,p_prel,It is the case that queens which I have studied have done,any,0,12,0.0002079840487567708
546,p_ppp,The queens in these places have done,any,0,7,0.0003275822673458606
547,p_ppp,Many of the queens in these places have done,any,0,9,0.000397277093725279
548,p_ppp,It is the case that the queens in these places have done,any,0,12,0.00043440156150609255
549,p_nrel,The queens which I have not studied have done,any,1,9,0.00038811564445495605
550,p_nrel,Many of the queens which I have not studied have done,any,1,11,0.0004496455076150596
551,p_nrel,It is the case that the queens which I have not studied have done,any,1,14,0.0006278216606006026
552,p_npp,The queens in none of these places have done,any,1,9,0.07318636775016785
553,p_npp,Many of the queens in none of these places have done,any,1,11,0.08125831186771393
554,p_npp,It is the case that queens in none of these places have done,any,1,13,0.061924852430820465
555,n_pn,No queens have done,any,1,4,0.013422735966742039
556,n_pn,None of the queens have done,any,1,6,0.06942828744649887
557,n_pn,It is not the case that the queens have done,any,1,10,0.04650682583451271
558,n_prel,No queens which I have studied have done,any,1,8,0.011310608126223087
559,n_prel,None of the queens which I have studied have done,any,1,10,0.05171503499150276
560,n_prel,It is not the case that the queens which I have studied have done,any,1,14,0.026754023507237434
561,n_ppp,No queens in these places have done,any,1,7,0.021405482664704323
562,n_ppp,None of the queens in these places have done,any,1,9,0.08204764127731323
563,n_ppp,It is not the case that queens in these places have done,any,1,12,0.03125083073973656
564,n_nrel,No queens which I have not studied have done,any,1,9,0.01687789522111416
565,n_nrel,None of the queens which I have not have studied have done,any,1,12,0.048926305025815964
566,n_nrel,It is not the case that the queens which I have not studied have done,any,1,15,0.04134557768702507
567,n_npp,No queens in none of these places have done,any,1,9,0.03091995231807232
568,n_npp,None of the queens in none of these places have done,any,1,11,0.07406467944383621
569,n_npp,It is not the case that queens in none of these places have done,any,1,14,0.04897327348589897
570,p_pn,The queens will impact,any,0,4,0.003309049876406789
571,p_pn,Many of the queens will impact,any,0,6,0.0026875881012529135
572,p_pn,It is the case that the queens will impact,any,0,9,0.0028866936918348074
573,p_prel,The queens which I have studied will impact,any,0,8,0.002266175113618374
574,p_prel,Many of the queens which I have studied will impact,any,0,10,0.002130095846951008
575,p_prel,It is the case that queens which I have studied will impact,any,0,12,0.0013763242168352008
576,p_ppp,The queens in these places will impact,any,0,7,0.0014354848535731435
577,p_ppp,Many of the queens in these places will impact,any,0,9,0.0015982167096808553
578,p_ppp,It is the case that the queens in these places will impact,any,0,12,0.001527241081930697
579,p_nrel,The queens which I have not studied will impact,any,1,9,0.004016234539449215
580,p_nrel,Many of the queens which I have not studied will impact,any,1,11,0.0033429774921387434
581,p_nrel,It is the case that the queens which I have not studied will impact,any,1,14,0.0032128647435456514
582,p_npp,The queens in none of these places will impact,any,1,9,0.03137969225645065
583,p_npp,Many of the queens in none of these places will impact,any,1,11,0.029781118035316467
584,p_npp,It is the case that queens in none of these places will impact,any,1,13,0.01907697319984436
585,n_pn,No queens will impact,any,1,4,0.014406848698854446
586,n_pn,None of the queens will impact,any,1,6,0.02827765978872776
587,n_pn,It is not the case that the queens will impact,any,1,10,0.028356924653053284
588,n_prel,No queens which I have studied will impact,any,1,8,0.0070585268549621105
589,n_prel,None of the queens which I have studied will impact,any,1,10,0.022314194589853287
590,n_prel,It is not the case that the queens which I have studied will impact,any,1,14,0.02244364656507969
591,n_ppp,No queens in these places will impact,any,1,7,0.006060426123440266
592,n_ppp,None of the queens in these places will impact,any,1,9,0.023952877148985863
593,n_ppp,It is not the case that queens in these places will impact,any,1,12,0.010931308381259441
594,n_nrel,No queens which I have not studied will impact,any,1,9,0.012915955856442451
595,n_nrel,None of the queens which I have not have studied will impact,any,1,12,0.020355023443698883
596,n_nrel,It is not the case that the queens which I have not studied will impact,any,1,15,0.02348247356712818
597,n_npp,No queens in none of these places will impact,any,1,9,0.01938009448349476
598,n_npp,None of the queens in none of these places will impact,any,1,11,0.02473907358944416
599,n_npp,It is not the case that queens in none of these places will impact,any,1,14,0.016036512330174446
600,p_pn,The queens confuse,any,0,3,0.0007859497563913465
601,p_pn,Many of the queens confuse,any,0,5,0.0007604877464473248
602,p_pn,It is the case that the queens confuse,any,0,8,0.0010328462813049555
603,p_prel,The queens which I have studied confuse,any,0,7,0.001653500134125352
604,p_prel,Many of the queens which I have studied confuse,any,0,9,0.0012746811844408512
605,p_prel,It is the case that queens which I have studied confuse,any,0,11,0.0013166740536689758
606,p_ppp,The queens in these places confuse,any,0,6,0.0013362186728045344
607,p_ppp,Many of the queens in these places confuse,any,0,8,0.0009903289610520005
608,p_ppp,It is the case that the queens in these places confuse,any,0,11,0.0011376295005902648
609,p_nrel,The queens which I have not studied confuse,any,1,8,0.0011232106480747461
610,p_nrel,Many of the queens which I have not studied confuse,any,1,10,0.0008427478605881333
611,p_nrel,It is the case that the queens which I have not studied confuse,any,1,13,0.0012738421792164445
612,p_npp,The queens in none of these places confuse,any,1,8,0.016782259568572044
613,p_npp,Many of the queens in none of these places confuse,any,1,10,0.00795633066445589
614,p_npp,It is the case that queens in none of these places confuse,any,1,12,0.0043088942766189575
615,n_pn,No queens confuse,any,1,3,0.003634877037256956
616,n_pn,None of the queens confuse,any,1,5,0.009180874563753605
617,n_pn,It is not the case that the queens confuse,any,1,9,0.0045942263677716255
618,n_prel,No queens which I have studied confuse,any,1,7,0.0020300408359616995
619,n_prel,None of the queens which I have studied confuse,any,1,9,0.009205200709402561
620,n_prel,It is not the case that the queens which I have studied confuse,any,1,13,0.007606257684528828
621,n_ppp,No queens in these places confuse,any,1,6,0.0027381067629903555
622,n_ppp,None of the queens in these places confuse,any,1,8,0.010811801999807358
623,n_ppp,It is not the case that queens in these places confuse,any,1,11,0.0023534686770290136
624,n_nrel,No queens which I have not studied confuse,any,1,8,0.001888834871351719
625,n_nrel,None of the queens which I have not have studied confuse,any,1,11,0.004233683459460735
626,n_nrel,It is not the case that the queens which I have not studied confuse,any,1,14,0.00770333269611001
627,n_npp,No queens in none of these places confuse,any,1,8,0.010066784918308258
628,n_npp,None of the queens in none of these places confuse,any,1,10,0.013701512478291988
629,n_npp,It is not the case that queens in none of these places confuse,any,1,13,0.004551418125629425
630,p_pn,The queens inspired,any,0,3,0.00020425242837518454
631,p_pn,Many of the queens inspired,any,0,5,0.00013481811038218439
632,p_pn,It is the case that the queens inspired,any,0,8,0.0006295163766480982
633,p_prel,The queens which I have studied inspired,any,0,7,0.0003255813498981297
634,p_prel,Many of the queens which I have studied inspired,any,0,9,0.00037205012631602585
635,p_prel,It is the case that queens which I have studied inspired,any,0,11,0.0005063379649072886
636,p_ppp,The queens in these places inspired,any,0,6,0.00019481479830574244
637,p_ppp,Many of the queens in these places inspired,any,0,8,0.0002139674179488793
638,p_ppp,It is the case that the queens in these places inspired,any,0,11,0.00047904433449730277
639,p_nrel,The queens which I have not studied inspired,any,1,8,0.0010200769174844027
640,p_nrel,Many of the queens which I have not studied inspired,any,1,10,0.0010748107451945543
641,p_nrel,It is the case that the queens which I have not studied inspired,any,1,13,0.002373861614614725
642,p_npp,The queens in none of these places inspired,any,1,8,0.06318414211273193
643,p_npp,Many of the queens in none of these places inspired,any,1,10,0.054384730756282806
644,p_npp,It is the case that queens in none of these places inspired,any,1,12,0.02905723638832569
645,n_pn,No queens inspired,any,1,3,0.0029870884027332067
646,n_pn,None of the queens inspired,any,1,5,0.015115267597138882
647,n_pn,It is not the case that the queens inspired,any,1,9,0.016000689938664436
648,n_prel,No queens which I have studied inspired,any,1,7,0.0025602509267628193
649,n_prel,None of the queens which I have studied inspired,any,1,9,0.03771733120083809
650,n_prel,It is not the case that the queens which I have studied inspired,any,1,13,0.020916858687996864
651,n_ppp,No queens in these places inspired,any,1,6,0.005474235862493515
652,n_ppp,None of the queens in these places inspired,any,1,8,0.03910849243402481
653,n_ppp,It is not the case that queens in these places inspired,any,1,11,0.00889973621815443
654,n_nrel,No queens which I have not studied inspired,any,1,8,0.00752874743193388
655,n_nrel,None of the queens which I have not have studied inspired,any,1,11,0.04157882556319237
656,n_nrel,It is not the case that the queens which I have not studied inspired,any,1,14,0.04165743291378021
657,n_npp,No queens in none of these places inspired,any,1,8,0.024852342903614044
658,n_npp,None of the queens in none of these places inspired,any,1,10,0.06064475327730179
659,n_npp,It is not the case that queens in none of these places inspired,any,1,13,0.031489137560129166
660,p_pn,The queens will change,any,0,4,0.0008708821842446923
661,p_pn,Many of the queens will change,any,0,6,0.00038692427915520966
662,p_pn,It is the case that the queens will change,any,0,9,0.0010923356749117374
663,p_prel,The queens which I have studied will change,any,0,8,0.0016431356780231
664,p_prel,Many of the queens which I have studied will change,any,0,10,0.0006869969074614346
665,p_prel,It is the case that queens which I have studied will change,any,0,12,0.0006779172690585256
666,p_ppp,The queens in these places will change,any,0,7,0.0006761524709872901
667,p_ppp,Many of the queens in these places will change,any,0,9,0.00027357530780136585
668,p_ppp,It is the case that the queens in these places will change,any,0,12,0.0005949803162366152
669,p_nrel,The queens which I have not studied will change,any,1,9,0.0024358148220926523
670,p_nrel,Many of the queens which I have not studied will change,any,1,11,0.0012205092934891582
671,p_nrel,It is the case that the queens which I have not studied will change,any,1,14,0.0016908962279558182
672,p_npp,The queens in none of these places will change,any,1,9,0.008805167861282825
673,p_npp,Many of the queens in none of these places will change,any,1,11,0.004263461567461491
674,p_npp,It is the case that queens in none of these places will change,any,1,13,0.00432572653517127
675,n_pn,No queens will change,any,1,4,0.006509273312985897
676,n_pn,None of the queens will change,any,1,6,0.005324451718479395
677,n_pn,It is not the case that the queens will change,any,1,10,0.008450556546449661
678,n_prel,No queens which I have studied will change,any,1,8,0.005858690943568945
679,n_prel,None of the queens which I have studied will change,any,1,10,0.012675486505031586
680,n_prel,It is not the case that the queens which I have studied will change,any,1,14,0.011676146648824215
681,n_ppp,No queens in these places will change,any,1,7,0.0026386003009974957
682,n_ppp,None of the queens in these places will change,any,1,9,0.0054174489341676235
683,n_ppp,It is not the case that queens in these places will change,any,1,12,0.0029878830537199974
684,n_nrel,No queens which I have not studied will change,any,1,9,0.011549131013453007
685,n_nrel,None of the queens which I have not have studied will change,any,1,12,0.013006315566599369
686,n_nrel,It is not the case that the queens which I have not studied will change,any,1,15,0.013212025165557861
687,n_npp,No queens in none of these places will change,any,1,9,0.006009869277477264
688,n_npp,None of the queens in none of these places will change,any,1,11,0.00503908284008503
689,n_npp,It is not the case that queens in none of these places will change,any,1,14,0.003509263973683119
690,p_pn,The queens impress,any,0,3,0.0006319060921669006
691,p_pn,Many of the queens impress,any,0,5,0.0005462045082822442
692,p_pn,It is the case that the queens impress,any,0,8,0.0007862399215810001
693,p_prel,The queens which I have studied impress,any,0,7,0.00036604650085791945
694,p_prel,Many of the queens which I have studied impress,any,0,9,0.000422040990088135
695,p_prel,It is the case that queens which I have studied impress,any,0,11,0.0008571334765292704
696,p_ppp,The queens in these places impress,any,0,6,0.0009690900915302336
697,p_ppp,Many of the queens in these places impress,any,0,8,0.0008343554218299687
698,p_ppp,It is the case that the queens in these places impress,any,0,11,0.0009142552735283971
699,p_nrel,The queens which I have not studied impress,any,1,8,0.0006024626200087368
700,p_nrel,Many of the queens which I have not studied impress,any,1,10,0.00066398672061041
701,p_nrel,It is the case that the queens which I have not studied impress,any,1,13,0.001353234052658081
702,p_npp,The queens in none of these places impress,any,1,8,0.020508896559476852
703,p_npp,Many of the queens in none of these places impress,any,1,10,0.018350590020418167
704,p_npp,It is the case that queens in none of these places impress,any,1,12,0.017628272995352745
705,n_pn,No queens impress,any,1,3,0.004418601281940937
706,n_pn,None of the queens impress,any,1,5,0.012886949814856052
707,n_pn,It is not the case that the queens impress,any,1,9,0.01335774827748537
708,n_prel,No queens which I have studied impress,any,1,7,0.0008359167841263115
709,n_prel,None of the queens which I have studied impress,any,1,9,0.008814950473606586
710,n_prel,It is not the case that the queens which I have studied impress,any,1,13,0.00744626484811306
711,n_ppp,No queens in these places impress,any,1,6,0.0032739972230046988
712,n_ppp,None of the queens in these places impress,any,1,8,0.01768815517425537
713,n_ppp,It is not the case that queens in these places impress,any,1,11,0.011501149274408817
714,n_nrel,No queens which I have not studied impress,any,1,8,0.002721842611208558
715,n_nrel,None of the queens which I have not have studied impress,any,1,11,0.008202250115573406
716,n_nrel,It is not the case that the queens which I have not studied impress,any,1,14,0.017574110999703407
717,n_npp,No queens in none of these places impress,any,1,8,0.009917545132339
718,n_npp,None of the queens in none of these places impress,any,1,10,0.021109485998749733
719,n_npp,It is not the case that queens in none of these places impress,any,1,13,0.024200083687901497
720,p_pn,The books have done,any,0,4,0.00014621355512645096
721,p_pn,Many of the books have done,any,0,6,0.00016200097161345184
722,p_pn,It is the case that the books have done,any,0,9,0.000259394379099831
723,p_prel,The books which I have studied have done,any,0,8,0.00031337662949226797
724,p_prel,Many of the books which I have studied have done,any,0,10,0.0004113276954740286
725,p_prel,It is the case that books which I have studied have done,any,0,12,0.00037166327820159495
726,p_ppp,The books in these places have done,any,0,7,0.00026200470165349543
727,p_ppp,Many of the books in these places have done,any,0,9,0.00032950739841908216
728,p_ppp,It is the case that the books in these places have done,any,0,12,0.00043805711902678013
729,p_nrel,The books which I have not studied have done,any,1,9,0.000581868807785213
730,p_nrel,Many of the books which I have not studied have done,any,1,11,0.0007675183587707579
731,p_nrel,It is the case that the books which I have not studied have done,any,1,14,0.0014150765491649508
732,p_npp,The books in none of these places have done,any,1,9,0.11313323676586151
733,p_npp,Many of the books in none of these places have done,any,1,11,0.10244720429182053
734,p_npp,It is the case that books in none of these places have done,any,1,13,0.06942752003669739
735,n_pn,No books have done,any,1,4,0.025286341086030006
736,n_pn,None of the books have done,any,1,6,0.1007479578256607
737,n_pn,It is not the case that the books have done,any,1,10,0.08529549837112427
738,n_prel,No books which I have studied have done,any,1,8,0.06279435753822327
739,n_prel,None of the books which I have studied have done,any,1,10,0.09395479410886765
740,n_prel,It is not the case that the books which I have studied have done,any,1,14,0.10738423466682434
741,n_ppp,No books in these places have done,any,1,7,0.06616738438606262
742,n_ppp,None of the books in these places have done,any,1,9,0.11520814150571823
743,n_ppp,It is not the case that books in these places have done,any,1,12,0.04680965468287468
744,n_nrel,No books which I have not studied have done,any,1,9,0.051523007452487946
745,n_nrel,None of the books which I have not have studied have done,any,1,12,0.08970259875059128
746,n_nrel,It is not the case that the books which I have not studied have done,any,1,15,0.12448212504386902
747,n_npp,No books in none of these places have done,any,1,9,0.06098271906375885
748,n_npp,None of the books in none of these places have done,any,1,11,0.10594767332077026
749,n_npp,It is not the case that books in none of these places have done,any,1,14,0.06275907903909683
750,p_pn,The books will impact,any,0,4,0.0020512158516794443
751,p_pn,Many of the books will impact,any,0,6,0.0015753598418086767
752,p_pn,It is the case that the books will impact,any,0,9,0.0020279684104025364
753,p_prel,The books which I have studied will impact,any,0,8,0.00218927301466465
754,p_prel,Many of the books which I have studied will impact,any,0,10,0.0020816277246922255
755,p_prel,It is the case that books which I have studied will impact,any,0,12,0.0013907401589676738
756,p_ppp,The books in these places will impact,any,0,7,0.0013398111332207918
757,p_ppp,Many of the books in these places will impact,any,0,9,0.0015075602568686008
758,p_ppp,It is the case that the books in these places will impact,any,0,12,0.0015177311142906547
759,p_nrel,The books which I have not studied will impact,any,1,9,0.0042395517230033875
760,p_nrel,Many of the books which I have not studied will impact,any,1,11,0.0031753263901919127
761,p_nrel,It is the case that the books which I have not studied will impact,any,1,14,0.0036192957777529955
762,p_npp,The books in none of these places will impact,any,1,9,0.024732323363423347
763,p_npp,Many of the books in none of these places will impact,any,1,11,0.019928844645619392
764,p_npp,It is the case that books in none of these places will impact,any,1,13,0.01906909979879856
765,n_pn,No books will impact,any,1,4,0.007805099245160818
766,n_pn,None of the books will impact,any,1,6,0.019853832200169563
767,n_pn,It is not the case that the books will impact,any,1,10,0.023790795356035233
768,n_prel,No books which I have studied will impact,any,1,8,0.007848052307963371
769,n_prel,None of the books which I have studied will impact,any,1,10,0.02308744005858898
770,n_prel,It is not the case that the books which I have studied will impact,any,1,14,0.026884911581873894
771,n_ppp,No books in these places will impact,any,1,7,0.006988668814301491
772,n_ppp,None of the books in these places will impact,any,1,9,0.018754396587610245
773,n_ppp,It is not the case that books in these places will impact,any,1,12,0.01092375535517931
774,n_nrel,No books which I have not studied will impact,any,1,9,0.010446733795106411
775,n_nrel,None of the books which I have not have studied will impact,any,1,12,0.02094670757651329
776,n_nrel,It is not the case that the books which I have not studied will impact,any,1,15,0.027196820825338364
777,n_npp,No books in none of these places will impact,any,1,9,0.015167975798249245
778,n_npp,None of the books in none of these places will impact,any,1,11,0.019697124138474464
779,n_npp,It is not the case that books in none of these places will impact,any,1,14,0.01604287326335907
780,p_pn,The books confuse,any,0,3,0.0015103929908946157
781,p_pn,Many of the books confuse,any,0,5,0.0009357735980302095
782,p_pn,It is the case that the books confuse,any,0,8,0.0011309902183711529
783,p_prel,The books which I have studied confuse,any,0,7,0.0015346615109592676
784,p_prel,Many of the books which I have studied confuse,any,0,9,0.0010203166166320443
